TDEP,Cons,CAL,GR,LLD,LLS,RHOB,NPHI,PEF,DT,PHIF  (%),PHIf
2804.75,1,1.949,94.0704,424.1468,113.1157,2.626,0.049,3.027,57.8031,0.0375,0.0004
2804.875,1,2.027,90.5884,457.0283,121.151,2.651,0.059,2.864,58.652,0.0332,0.0003
2805,1,2.054,89.5904,402.8485,115.4772,2.643,0.063,2.833,58.6185,0.0416,0.0004
2805.125,1,2.081,84.4761,348.6685,109.7914,2.635,0.067,2.802,58.585,0.0512,0.0005
2805.25,1,2.112,84.4024,285.0074,105.6355,2.627,0.084,2.652,58.6903,0.0805,0.0008
2805.375,1,1.996,86.6681,283.933,104.4886,2.64,0.086,2.904,56.9775,0.0722,0.0007
2805.5,1,2.031,86.6834,296.818,109.1517,2.571,0.094,2.797,55.4889,0.1629,0.0016
2805.625,1,2.011,83.0654,568.5581,128.8095,2.544,0.086,2.824,54.5423,0.1817,0.0018
2805.75,1,2.0035,80.355,712.5043,131.4057,2.532,0.088,2.843,53.8627,0.2049,0.002
2805.875,1,1.996,83.1421,856.4503,134.0004,2.52,0.09,2.862,53.1831,0.2298,0.0023
2806,1,1.957,87.8404,948.8749,130.499,2.524,0.091,2.803,53.2439,0.226,0.0023
2806.125,1,1.961,89.2847,1102.0267,136.4321,2.549,0.11,2.875,53.8179,0.2386,0.0024
2806.25,1,1.984,87.7047,1421.7478,138.3781,2.552,0.101,2.912,54.2144,0.2084,0.0021
2806.375,1,1.982,86.4356,1373.7417,138.7294,2.556,0.092,2.962,54.16,0.1792,0.0018
2806.5,1,1.98,85.6585,1325.7357,139.0806,2.56,0.083,3.012,54.1057,0.1525,0.0015
2806.625,1,2.027,84.9129,1235.0269,151.0258,2.572,0.1,3.004,54.9949,0.1758,0.0018
2806.75,1,1.926,83.095,1192.401,181.7708,2.564,0.118,3.052,55.462,0.2363,0.0024
2806.875,1,1.88,80.397,897.2266,133.0531,2.509,0.137,2.803,57.0047,0.4123,0.0041
2807,1,1.833,79.0581,692.2933,115.8724,2.508,0.121,2.811,56.8681,0.3533,0.0035
2807.125,1,1.804,79.2969,647.98,112.8507,2.5055,0.111,2.7975,56.6403,0.3229,0.0032
2807.25,1,1.775,80.9215,603.6671,109.8346,2.503,0.101,2.784,56.4125,0.2941,0.0029
2807.375,1,1.717,84.0872,504.6016,100.3056,2.543,0.111,2.836,56.1452,0.2519,0.0025
2807.5,1,1.694,83.0821,489.358,105.4359,2.622,0.095,3.114,55.5885,0.1037,0.001
2807.625,1,1.686,84.6647,696.8993,109.003,2.608,0.086,2.931,54.4142,0.1022,0.001
2807.75,1,1.655,84.8922,706.2864,111.8879,2.5855,0.0805,2.901,54.2603,0.1163,0.0012
2807.875,1,1.624,90.0985,715.6733,114.766,2.563,0.075,2.871,54.1064,0.1315,0.0013
2808,1,1.601,88.6015,738.2559,120.1345,2.569,0.091,3.002,53.7778,0.1587,0.0016
2808.125,1,1.57,86.222,696.0272,114.6844,2.587,0.096,2.873,53.1617,0.1463,0.0015
2808.25,1,1.562,82.3054,663.3619,105.7005,2.592,0.071,2.824,53.4018,0.0925,0.0009
2808.375,1,1.543,84.3227,719.3466,118.2878,2.597,0.073,2.817,53.9534,0.091,0.0009
2808.5,1,1.5255,85.545,786.2645,114.7906,2.604,0.066,2.852,53.8298,0.0737,0.0007
2808.625,1,1.508,86.627,853.1822,111.2973,2.611,0.059,2.887,53.7061,0.0586,0.0006
2808.75,1,1.516,85.0464,793.9131,116.9108,2.578,0.083,2.912,53.8064,0.1299,0.0013
2808.875,1,1.485,85.786,695.1468,110.8603,2.56,0.078,2.922,54.7099,0.1415,0.0014
2809,1,1.485,83.7737,657.819,101.9806,2.578,0.07,2.887,54.7146,0.105,0.0011
2809.125,1,1.4735,82.8474,639.8575,101.1627,2.569,0.0715,2.97,54.8024,0.1176,0.0012
2809.25,1,1.462,80.712,621.8961,100.3454,2.56,0.073,3.053,54.8902,0.131,0.0013
2809.375,1,1.438,81.15,792.1852,123.3951,2.539,0.086,2.93,55.0089,0.189,0.0019
2809.5,1,1.423,81.5347,1090.562,130.2844,2.525,0.089,2.876,54.8857,0.2188,0.0022
2809.625,1,1.392,80.42,959.0677,133.8578,2.552,0.085,3.039,55.0873,0.1679,0.0017
2809.75,1,1.307,83.7954,819.0056,124.7409,2.585,0.076,2.929,53.629,0.1084,0.0011
2809.875,1,1.299,85.9192,759.9572,118.7002,2.6085,0.0685,2.908,53.3667,0.0735,0.0007
2810,1,1.291,88.2375,700.9089,112.6619,2.632,0.061,2.887,53.1043,0.0464,0.0005
2810.125,1,1.253,89.3769,783.7547,118.636,2.58,0.065,2.922,52.7795,0.0942,0.0009
2810.25,1,1.237,91.1347,977.9447,122.9249,2.562,0.044,2.934,52.9559,0.0775,0.0008
2810.375,1,1.198,93.5574,1410.1033,135.3607,2.594,0.042,3.082,54.0911,0.05,0.0005
2810.5,1,1.16,91.8404,1775.6501,149.5597,2.631,0.036,3.03,53.685,0.0239,0.0002
2810.625,1,1.1775,90.3134,1624.6625,149.9419,2.627,0.0495,2.9585,53.75,0.0374,0.0004
2810.75,1,1.195,88.93,1473.6743,150.3244,2.623,0.063,2.887,53.8149,0.0548,0.0005
2810.875,1,1.106,86.872,1064.2424,145.1673,2.615,0.07,2.977,53.8271,0.0702,0.0007
2811,1,1.059,82.5657,849.8325,144.938,2.619,0.074,2.856,53.8848,0.0726,0.0007
2811.125,1,1.032,85.0897,763.6567,129.9348,2.623,0.085,2.639,53.8455,0.0858,0.0009
2811.25,1,1.007,86.5475,819.202,134.7745,2.626,0.071,2.7625,53.572,0.0628,0.0006
2811.375,1,0.982,86.8905,874.7469,139.6047,2.629,0.057,2.886,53.2985,0.0439,0.0004
2811.5,1,0.92,82.2222,992.7709,146.1286,2.582,0.078,2.815,53.1517,0.1155,0.0012
2811.625,1,0.896,78.018,1156.7927,155.5544,2.583,0.065,2.783,52.9422,0.0913,0.0009
2811.75,1,0.846,80.9387,1872.9529,172.9977,2.584,0.057,2.882,52.8575,0.0777,0.0008
2811.875,1,0.804,82.7014,4471.7544,224.1988,2.618,0.05,2.905,52.3553,0.0433,0.0004
2812,1,0.792,86.8337,4406.1318,214.9122,2.623,0.049,2.8545,52.1601,0.0393,0.0004
2812.125,1,0.78,86.675,4340.5093,205.6308,2.628,0.048,2.804,51.9648,0.0354,0.0004
2812.25,1,0.804,89.5744,4284.4111,210.9343,2.62,0.056,2.777,51.8828,0.0486,0.0005
2812.375,1,0.776,89.144,6989.4082,243.6282,2.639,0.039,2.774,52.4335,0.0226,0.0002
2812.5,1,0.749,89.8484,9533.3613,247.8687,2.623,0.039,2.791,52.3326,0.03,0.0003
2812.625,1,0.7335,86.9855,7834.418,234.7569,2.62,0.0375,2.8315,52.6968,0.0302,0.0003
2812.75,1,0.718,88.1335,6135.481,221.6541,2.617,0.036,2.872,53.0611,0.0304,0.0003
2812.875,1,0.695,87.5799,7289.2051,244.4519,2.621,0.049,2.913,53.0869,0.0404,0.0004
2813,1,0.687,88.5854,7646.7856,247.2135,2.613,0.051,2.92,52.7438,0.0476,0.0005
2813.125,1,0.633,87.3594,10099.6455,304.4276,2.61,0.041,2.81,52.8521,0.0389,0.0004
2813.25,1,0.626,87.8984,5408.186,248.9762,2.666,0.048,2.944,52.6307,0.0181,0.0002
2813.375,1,0.618,86.0197,3606.4844,251.0443,2.6465,0.0575,2.9045,52.438,0.0342,0.0003
2813.5,1,0.61,85.514,1804.7864,253.111,2.627,0.067,2.865,52.2452,0.0569,0.0006
2813.625,1,0.61,85.8627,948.105,218.3037,2.587,0.07,2.815,52.1137,0.0958,0.001
2813.75,1,0.602,88.9821,1505.2992,241.8559,2.587,0.08,2.872,52.5374,0.1137,0.0011
2813.875,1,0.579,92.4571,1828.3071,262.955,2.591,0.068,2.864,52.049,0.0885,0.0009
2814,1,0.579,93.2631,1821.0769,256.9232,2.598,0.06,2.9245,52.5309,0.0701,0.0007
2814.125,1,0.579,90.859,1813.8466,250.8905,2.605,0.052,2.985,53.0129,0.0542,0.0005
2814.25,1,0.571,88.7591,1811.4858,268.2345,2.626,0.059,2.842,53.1645,0.048,0.0005
2814.375,1,0.556,84.9104,1633.8232,235.9638,2.589,0.056,3.02,53.3933,0.0719,0.0007
2814.5,1,0.533,86.8657,1392.2372,223.1531,2.568,0.051,2.864,54.2246,0.0829,0.0008
2814.625,1,0.517,83.2451,2743.9348,291.8659,2.637,0.049,2.868,53.2992,0.0316,0.0003
2814.75,1,0.5015,84.0216,2509.9482,285.8169,2.6215,0.054,2.889,53.4826,0.0454,0.0005
2814.875,1,0.486,81.6426,2275.9624,279.7732,2.606,0.059,2.91,53.6661,0.0624,0.0006
2815,1,0.486,84.7699,1308.0801,228.0459,2.593,0.06,3.042,53.8938,0.0744,0.0007
2815.125,1,0.486,87.7091,996.7851,201.0711,2.619,0.081,2.951,53.7943,0.0831,0.0008
2815.25,1,0.463,90.2221,1297.6656,232.2465,2.584,0.072,2.973,54.0248,0.1023,0.001
2815.375,1,0.467,92.4449,1218.0205,226.6851,2.599,0.056,2.9745,53.4735,0.0638,0.0006
2815.5,1,0.471,92.9466,1138.3754,221.1212,2.614,0.04,2.976,52.8642,0.0356,0.0004
2815.625,1,0.463,92.8382,1061.0028,226.0174,2.645,0.031,3.141,52.2548,0.0153,0.0002
2815.75,1,0.494,92.7574,965.7696,231.5517,2.642,0.028,3.007,51.6829,0.0146,0.0001
2815.875,1,0.509,92.0237,977.333,253.3056,2.673,0.024,2.961,50.9714,0.0053,0.0001
2816,1,0.533,86.8424,921.0595,246.9125,2.702,0.021,2.945,50.0434,0.0012,0
2816.125,1,0.5445,82.5397,871.4848,239.6182,2.6825,0.0225,2.9415,49.9899,0.0034,0
2816.25,1,0.556,79.796,821.9099,232.3165,2.663,0.024,2.938,49.9365,0.0072,0.0001
2816.375,1,0.579,83.0744,731.9145,208.3738,2.645,0.018,2.959,50.4462,0.0089,0.0001
2816.5,1,0.614,86.1124,808.1353,221.1132,2.687,0.014,2.866,50.8751,0.0014,0
2816.625,1,0.641,89.6524,970.0185,238.2679,2.665,0.036,2.966,51.2242,0.0117,0.0001
2816.75,1,0.664,93.2714,894.9666,217.742,2.655,0.034,2.991,51.7336,0.0137,0.0001
2816.875,1,0.6855,96.2734,974.7331,217.1177,2.6595,0.039,2.961,52.165,0.015,0.0002
2817,1,0.707,97.916,1054.5001,216.4921,2.664,0.044,2.931,52.5964,0.0163,0.0002
2817.125,1,0.757,96.972,2723.9348,307.1939,2.616,0.05,2.979,53.4373,0.0446,0.0004
2817.25,1,0.811,95.7497,1871.1586,296.8041,2.568,0.056,2.925,53.9877,0.0909,0.0009
2817.375,1,0.846,93.063,1654.4368,281.2605,2.556,0.047,2.97,54.0541,0.0877,0.0009
2817.5,1,0.875,90.4666,1594.2833,274.9941,2.589,0.044,2.977,53.9602,0.0559,0.0006
2817.625,1,0.904,88.1296,1534.1294,268.7133,2.622,0.041,2.984,53.8662,0.0322,0.0003
2817.75,1,1.005,87.5582,1339.0437,255.4037,2.649,0.03,3.076,53.4975,0.0134,0.0001
2817.875,1,1.113,85.2884,779.3857,206.9795,2.637,0.03,3.04,51.8251,0.0174,0.0002
